ITERATION,F1_SCORE_TRAIN,F1_SCORE_TEST,num_leaves,learning_rate,max_depth,min_child_samples,colsample_bytree,subsample,n_estimators,reg_alpha,reg_lambda,subsample_for_bin
989,0.9991666665509259,0.9273175125800124,22,0.16824921095062198,9,22,0.12963827999315913,0.12512911045773223,59,0.7175039958232803,0.6232436274522862,37
990,0.9989999997685184,0.9319792820489609,20,0.12037277346540465,10,25,0.16586172470994598,0.4686396901712204,69,0.474481460667326,0.5595890741394769,49
991,0.9726664071695478,0.9266386904215,17,0.08302827997904369,9,23,0.14354284203107967,0.21763634530159168,56,0.6431284336649111,0.7283789975726738,39
992,0.948333208564271,0.9199600540390783,11,0.055014253351184136,10,28,0.10952679404001608,0.41781850096566214,49,0.6106393938819439,0.9994616840673055,45
993,0.9326628788458354,0.9186407874907807,8,0.04116626622236949,8,22,0.10059438058678308,0.39914451854202204,54,0.8268601508847652,0.7034675128564721,48
994,0.9899999770832325,0.9306386802971615,15,0.1530482382328591,9,25,0.12398054529506661,0.18038508527374575,62,0.7598825124954661,0.8254138802342752,25
995,0.9778331869194199,0.9279764049066668,13,0.1017998685771636,10,24,0.1569127223338382,0.5578055574788233,60,0.6820640160909328,0.5345487260274681,41
996,0.9849998726817596,0.9279668888907873,23,0.07432954480012186,9,26,0.18490715179019585,0.34340713532945805,70,0.7018723216729306,0.4802392162956422,40
997,0.960166458446281,0.9212784036099547,19,0.06788916367859656,10,23,0.13582118843777194,0.3630300215261772,48,0.8805641819928328,0.5764115329119652,46
998,0.9819999541664537,0.9313237238196297,16,0.09199773737428035,8,23,0.11202317746880247,0.4410094536694477,65,0.5484147157464828,0.5976955404177674,42
999,0.9994999996527776,0.9252923500823131,21,0.13965177165944556,9,27,0.17440085020477686,0.3271914172646672,67,0.5792330448582406,0.5082806437841981,38
1000,0.986999968981352,0.9259595783327923,18,0.18577449642572305,10,26,0.1455982472626996,0.4892728502174967,36,0.7430529797958723,0.6801190748381779,43
1001,0.995999991435152,0.9273028374611687,20,0.10553529476027698,9,24,0.1946148907479206,0.3827665725072332,62,0.4271434880319523,0.5235534762684138,47
1002,0.9839999148140226,0.9293071716737863,24,0.07954096608290333,9,22,0.12114655440761637,0.520329932956845,73,0.8040113176099983,0.9558661209016901,44
1003,0.9906666444443498,0.9313192183426766,13,0.1317970699151761,8,24,0.6439255662389414,0.5028724026540246,53,0.6565044298118805,0.4436967339691436,37
1004,0.9993333328703701,0.9259689931688015,17,0.16159091291888936,10,25,0.15524150826463123,0.4580052420207324,76,0.9142544732458037,0.6555175446860549,50
1005,0.9809997935134387,0.9266318537612988,22,0.11419617490410282,8,22,0.16941841394173446,0.27980999573742343,43,0.6096847371269845,0.6303884459756854,39
1006,0.9603331993048647,0.9286303958557032,14,0.0631081204548706,10,26,0.1409861397201716,0.4040826624151611,57,0.5209611356531748,0.7754488732152738,40
1007,0.9653329166587963,0.9266367035951564,15,0.08219553112121603,9,23,0.1336831691325998,0.4302106457913437,50,0.6275666838991938,0.48086702135317266,41
1008,0.9814998612242807,0.926614330448334,10,0.20856136001128733,9,28,0.1121579009584983,0.35457677520636066,46,0.8457477995430653,0.5540416918781702,46
1009,0.9713330865689741,0.9246030452056374,19,0.056093388391258096,10,25,0.5335595840441539,0.25934158533548185,59,0.4955790258071654,0.7017496263366864,42
1010,0.982833089693459,0.9266461986168771,16,0.09565928268251464,9,24,0.447306166425277,0.3073549659050488,55,0.775740053880101,0.8038991109823491,34
1011,0.9593328865628047,0.9239744166202881,26,0.03776881578762476,8,21,0.19054476441513865,0.4773709588401409,61,0.7242154223066474,0.6146068229642639,45
1012,0.9831665457152245,0.9366451836367544,12,0.1239955387411339,10,23,0.10064510746877975,0.41466897055786767,71,0.5642258679957564,0.5814792911832515,30
1013,0.9859998826376113,0.9259569579409712,10,0.17910146624332024,10,25,0.1251841036932571,0.36991789268874914,78,0.6453844984507265,0.6449348936748736,15
1014,0.9784995544773978,0.9273188308421568,6,0.21687309075432995,9,23,0.1542961357955174,0.3852902211559755,80,0.676368967800116,0.6709855235816745,19
1015,0.9781663190881998,0.9313034869095901,7,0.1568764996094549,10,22,0.10989178646951536,0.3324276619473767,77,0.6959492481346391,0.750006740490029,49
1016,0.9758331359896968,0.9232897837406513,7,0.19706619741538808,8,24,0.17755815195271132,0.39670021339400563,73,0.5850315349516186,0.5746286991491529,16
1017,0.9738327442962266,0.926625345728515,9,0.14556711057894778,9,27,0.10087234081033994,0.41510967519920816,69,0.662819761997163,0.7273958468417951,21
1018,0.9901665950217963,0.9326517354686386,9,0.1716822580758093,10,25,0.7035209916917329,0.3468101858947953,74,0.5647299644953455,0.6001682647217492,13
1019,0.9758329392246352,0.926609477591304,8,0.12841734550642106,9,23,0.16448630858831492,0.36706501162641697,78,0.6250659637317177,0.6428835862826869,26
1020,0.9898332362250715,0.9286304348413263,11,0.12386070870249043,10,22,0.12502916384381157,0.3748226979546065,84,0.7203249671579708,0.7065235371255398,48
1021,0.9989999995370367,0.9259655476101795,11,0.14538457054797627,8,24,0.40087187045676537,0.3886690725057459,80,0.6078270751810356,0.5945417265002819,48
1022,0.9843331782388294,0.9299842960922595,12,0.10944705297430728,9,24,0.1372854550721232,0.29453341505903374,71,0.7466326536062617,0.6887992670238894,47
1023,0.9896665787009458,0.925972519639485,8,0.18593994564631267,9,26,0.19885181046399925,0.32248197128921824,83,0.7962392215355882,0.6255408903393262,25
1024,0.9906666268516545,0.9252833587098956,12,0.16619626651806813,10,23,0.10066420074129755,0.3556869211277447,71,0.6794801574171714,0.5518640025089903,24
1025,0.9948332802072489,0.9226287720104859,10,0.21009746021999506,8,26,0.1505903975151466,0.40948780986522193,74,0.8198856247261741,0.5028353010765649,24
1026,0.9836665395816728,0.9353162674403983,13,0.11723713169773499,10,22,0.11641735122592572,0.4367220380926661,67,0.5308738236705695,0.5320265432375695,32
1027,0.9844998707158844,0.9266220354172641,13,0.11407554607018781,10,22,0.11375124285290414,0.42508418851656427,71,0.5495300197045445,0.5283328318875926,27
1028,0.9894999010398194,0.9293082924761642,12,0.12995127378796364,10,22,0.12647649402308875,0.4328754051346654,70,0.5208153599465252,0.515884220939861,29
1029,0.9734997602976015,0.9233021800413471,11,0.10255930644719724,10,23,0.13339136070674307,0.407377076676388,68,0.5035316503233678,0.5784707345047014,28
1030,0.9809998277755613,0.9346226728837884,9,0.14233846635338118,10,23,0.1178825238708166,0.4431754347953134,73,0.5362783517127979,0.5589808319285549,28
1031,0.9834999697915319,0.9333179953282743,12,0.11791000135330848,10,22,0.11037053858972702,0.4170733676089312,75,0.5705776971939868,0.5310973905463624,30
1032,0.9828332084466318,0.9353155408754372,13,0.0954669923568114,10,23,0.10032605825832877,0.39502360979575946,82,0.46234860844294057,0.49393077417793163,30
1033,0.9833332291652633,0.9319644278828765,10,0.12684758069392713,10,21,0.10274809637333313,0.3829959675141907,78,0.46068161165494514,0.5480349980405788,29
1034,0.9938332818280333,0.9346486000980778,11,0.14694414861633506,10,21,0.10188960305182021,0.3986795437104854,83,0.47291688559599265,0.4708024567474154,30
1035,0.9871666146984728,0.931293875095942,12,0.1049861276832038,10,22,0.14320677531919979,0.3920342938054396,81,0.41319352727465214,0.5075999011957392,26
1036,0.9861665200208087,0.9259458052237323,10,0.11672619774667344,10,23,0.11629561804425834,0.36606709784441294,89,0.3831547657108395,0.5805886557706705,28
1037,0.9869998770804141,0.9259737441160076,13,0.09139571436595395,10,21,0.13827741452092934,0.3805135064483254,86,0.44052198076052285,0.5383563472154365,27
1038,0.9883332254607815,0.927957235538576,8,0.15194252054438628,10,22,0.10889433056868003,0.34345688405169855,90,0.5117229896845291,0.4653782742961575,29
1039,0.9643320260944341,0.9279768056702512,5,0.13523757277113255,10,23,0.13133425502862006,0.40070168896129266,95,0.48467171963483713,0.6198916498381843,31
1040,0.9621657301541218,0.9286439250259727,7,0.09673379470544108,10,22,0.12099873439526891,0.3767224129661036,84,0.5418414132660092,0.4889155736423495,31
1041,0.9934999880786493,0.9279867659807965,13,0.12174230506924912,10,21,0.11382605321662603,0.40960359043173494,82,0.45736101184521083,0.44857840080688044,30
1042,0.9956666523147316,0.9286311378794124,9,0.16492900222619344,10,23,0.16039784647069955,0.4223631760072659,88,0.398913711451257,0.5660892885505361,28
1043,0.9926666104159176,0.931978372084896,14,0.10386397938324202,10,21,0.10168502868749899,0.3531755638581918,93,0.5552022999241383,0.511063060698767,29
1044,0.9941666464119322,0.9259833792617099,11,0.13160222004567865,10,22,0.15172266694676564,0.3584352442679015,90,0.4962136850625512,0.6120818830711457,23
1045,0.982499883216329,0.9332970057479697,13,0.08738716081118864,10,24,0.10210103692991004,0.33544831315732854,86,0.4832878622091972,0.5842945924073735,31
1046,0.9914999535875237,0.9272852891937859,14,0.11020743006128504,10,23,0.128915503911699,0.3901476985260674,87,0.5281383476332212,0.5368033657099361,25
1047,0.9624994003318825,0.9286475549995903,6,0.1379646522636932,10,22,0.10049588908651289,0.37019152013957024,76,0.5841649212111935,0.5974589967383995,30
1048,0.9983333291666444,0.9239528306572314,10,0.17703243069461166,10,24,0.1446503150764756,0.4184792562727935,85,0.4624286938544387,0.5540532713962434,28
1049,0.9993333328703701,0.9319767897776291,12,0.15590191170942533,10,23,0.10061356436745049,0.3954032159496661,92,0.429010659628342,0.502894064039287,32
1050,0.985166606828396,0.9299675069185549,11,0.11775729664935485,10,21,0.12458176681802373,0.3419860960024893,80,0.5716175283941152,0.6411302365984614,26
1051,0.9888332797448548,0.9299783063444217,15,0.09255029464263415,10,22,0.14228654272536018,0.3622864872710571,81,0.5357799132694836,0.47763847717667385,31
1052,0.9769996238358594,0.9326533226161994,9,0.09619993798825739,10,23,0.16031022657811317,0.4335916345392674,96,0.5895974022226996,0.6626888132695861,27
1053,0.9981666633101769,0.9293078533858521,13,0.14447698175135995,10,25,0.16645924516594826,0.38305631693512887,82,0.519107881068299,0.45044310720786235,26
1054,0.9921666019667761,0.9332932903493584,14,0.10966978692749714,10,24,0.11288522570476273,0.4251770700926436,78,0.34098412720001153,0.52907254778488,29
1055,0.9926666615740647,0.9346441511695556,15,0.12613198829967945,10,21,0.10004163913674365,0.4107035963040331,74,0.5593208284534282,0.5762736817883852,30
1056,0.9991666660879626,0.9239588816097136,12,0.1860489255464772,10,24,0.13299208245375443,0.3150037836468541,76,0.49484731862596437,0.42862082161479637,27
1057,0.9729997493007808,0.9279786990026186,11,0.08535090286237158,10,22,0.17303583451932353,0.3695154107757537,79,0.5937451855058025,0.6197693558333088,25
1058,0.98883327349475,0.9293084310354326,14,0.09977281165317986,10,23,0.10082851463610507,0.40058964537899144,86,0.5516333721249692,0.5983239636017621,27
1059,0.9758332415503933,0.9233092689158034,7,0.15321470305815846,10,22,0.14790388029419027,0.45224204935139345,77,0.4472169702411868,0.5551659914563857,22
1060,0.9873332435173777,0.9253145545844104,8,0.16358375833505084,10,21,0.10033598225513857,0.3275824980794581,84,0.36550285430166707,0.6607485329944642,32
1061,0.970999715040809,0.9333139180127563,10,0.0797392118440992,10,23,0.10000922435594742,0.38523787496831613,94,0.503969619675155,0.5124985191464307,30
1062,0.9964999982638856,0.9319690390618437,13,0.1220456356605794,10,24,0.12494357512496503,0.3516537995342296,91,0.6072311186503533,0.45162158481567055,30
1063,0.9933332930552033,0.9253116227392215,15,0.10950413982341066,10,25,0.1827493543702784,0.4074815796164171,73,0.4739307972806969,0.4914912932163777,29
1064,0.9918332859948282,0.9286347902846593,12,0.13773002696153933,10,22,0.13486941291801485,0.42639246369345546,72,0.5305124995421484,0.6378868007072868,31
1065,1.0,0.9293160371022033,16,0.1996444757826279,10,24,0.15349089896592094,0.3783815203245238,76,0.5623790674452537,0.5261054413475507,28
1066,0.9826665791658284,0.9259737426725267,5,0.23106218220863325,10,21,0.17340708337446592,0.442186396065839,87,0.6037999121698955,0.4737151127320815,32
1067,0.9634996218686128,0.9313162516444926,10,0.0729766293016007,10,25,0.11803114748498686,0.33401226706979176,79,0.42240759741317513,0.5682174939455549,33
1068,0.9911666258097711,0.9313021424863276,14,0.0892781324319552,10,23,0.14294419145305404,0.39613636912621947,98,0.5921439066250277,0.6066488357066041,32
1069,0.999666666435185,0.9313053199952925,15,0.17629141128357426,10,20,0.10025490302174303,0.36341398036344175,67,0.2979632066892205,0.5382450272998281,29
1070,0.9796664877283787,0.927981817011239,11,0.09919847544572055,10,23,0.11612071587416473,0.4359487100656999,82,0.5077585563697354,0.6906884549486649,31
1071,0.9778331998829997,0.9312885264197457,9,0.13124500910826264,9,22,0.15552810589607174,0.41439523197642053,71,0.5430579207797789,0.5943308449463633,28
1072,0.9814995669985027,0.9319686595134421,13,0.1179735667305632,10,24,0.10036162539611164,0.3137637339701398,69,0.635225238464276,0.4336963188249642,24
1073,0.9764999313650756,0.9326513782423923,16,0.07734937535537173,9,21,0.13076579714995415,0.34340809577162024,75,0.5742003347560601,0.670495305767544,30
1074,0.9964999940972085,0.9279580000118747,14,0.15117676389949378,10,22,0.16478491764537323,0.4553570032446325,66,0.44700934677616094,0.5680222413261347,28
1075,0.9943333018515483,0.9326599621002,12,0.10575313660876083,9,25,0.12147658870693444,0.3900524724785096,100,0.38366337634696074,0.629343622457078,29
1076,0.9814998744191759,0.9319803779896351,17,0.09212689601373573,9,24,0.14472724970870732,0.35483074816470866,68,0.6250997375414499,0.4936690170171988,25
1077,1.0,0.925965353728575,15,0.1690609830815797,10,23,0.18486461073160335,0.42334006736678664,80,0.517687719682265,0.4655904076558279,32
1078,0.95733267497104,0.9259665172271788,8,0.07012426921535123,10,20,0.1108855157945171,0.39906576107090297,83,0.4803539400491367,0.5148198107414276,27
1079,0.9966666499998513,0.9313065108828091,13,0.135553865982923,10,23,0.13320371499956835,0.366913289050096,85,0.5664430417742263,0.5861463284125175,26
1080,0.9984999978009205,0.9299932213863041,16,0.1972589736324758,9,22,0.10044542127633072,0.3257727740853956,64,0.550143721970854,0.7262431059826695,33
1081,0.9769998754620894,0.9319855934523963,11,0.08416380226539967,9,21,0.17069242275231686,0.37522505122980815,88,0.6251594639116865,0.548063315572464,22
1082,0.9861664811280694,0.9293144512945484,12,0.12115696917030574,10,25,0.15408119362680914,0.44871622624251917,71,0.5921488032364648,0.682498524844843,31
1083,0.9973333307870315,0.9233145499287329,17,0.11068519663487972,9,24,0.5833343940211568,0.29824779961286907,66,0.5765103853935246,0.4043338182141697,33
1084,1.0,0.931988856839595,14,0.24239248729609203,10,21,0.11448213178049317,0.4120113666337046,75,0.6094522392152297,0.930796038279641,30
1085,0.9959999953703573,0.9266510013383197,15,0.1008009939174894,9,25,0.48425573597232147,0.34305446128136385,77,0.5259371039377025,0.6188877242338151,32
1086,0.9914999788193872,0.9272838725144792,10,0.15617916865656917,10,22,0.19608171013574693,0.4661538455834721,69,0.5018522934539689,0.42147609916179285,29
1087,0.9943333263888725,0.9279807591801026,16,0.1401495822864242,9,23,0.13622790547907304,0.37521633332161897,65,0.6505901885834372,0.45930076021788235,30
1088,0.9714996142285475,0.9299793042595705,13,0.07816642939552447,10,20,0.17801866135606095,0.432400394114387,67,0.4686075585101242,0.6513780176208932,31
1089,0.9663321008690469,0.9232987175925873,12,0.0885017382423794,10,22,0.12161749900207575,0.3896391329429659,63,0.31898382999998615,0.7563370945591821,27
1090,0.9904998927069084,0.9313120428110322,15,0.11651255178274265,9,24,0.15839831558876366,0.35323670765719817,72,0.5965725391722396,0.9785120147484192,34
1091,0.9899999738424471,0.9306272008103346,9,0.18282082457981919,9,23,0.13995516274627767,0.32189673692793563,74,0.9981034116657207,0.5202948404929092,33
1092,0.9858331954838817,0.9286222730353094,14,0.12783567421311284,10,22,0.10049514856897557,0.40136780612302037,70,0.5383769193717434,0.8920612100034211,24
1093,0.9738329047341349,0.9299643467707914,16,0.06832259940452651,10,21,0.2052161796979293,0.3082283087235699,65,0.4074691839724211,0.4888165022103475,29
1094,0.9991666656249972,0.9252895695283577,11,0.21281402200050117,9,24,0.10039611359544247,0.42253257065378585,79,0.43050172148494315,0.5415005109001556,26
1095,0.9854998839097939,0.9272976714741272,17,0.10124791712785608,9,23,0.18437033639297437,0.33495339740791835,67,0.6177633055270171,0.5677144416502848,23
1096,0.977499612374771,0.9299834691262845,13,0.09053052577043921,10,20,0.10006033166321521,0.4393041400849306,81,0.5671355535299573,0.7905717920196615,27
1097,0.9856665400447346,0.9293124815078212,10,0.16888068031880413,10,25,0.12573293337490027,0.3842950597631713,64,0.6424001514459795,0.7149738250080659,31
1098,0.9998333332175925,0.9293049286864307,18,0.14883978898645367,9,22,0.15079322753046367,0.4552287687599107,72,0.4581969452793333,0.6119189293268902,28
1099,0.9433325462675617,0.9246247896035381,6,0.07392936242058001,10,21,0.16519905077377,0.40946612813839717,68,0.48554266216011244,0.44140258534612,25
1100,0.9954999984953693,0.9239699100364505,14,0.10475809494132433,9,26,0.4181878888855582,0.36173941951653277,76,0.5130773091535451,0.500988733286577,32
1101,0.995666647684925,0.9253149423023407,48,0.12618774426846693,10,24,0.1124722266904374,0.2909561801081756,63,0.5413965920588653,0.5828216397391126,33
1102,0.9664996896904594,0.9306336897253005,8,0.08305059979052254,10,23,0.1331847666912806,0.35278897993503866,90,0.347830787110956,0.5495944196363046,34
1103,0.9948333186341796,0.928634334815323,17,0.13942580542094235,9,25,0.14567179062853056,0.378757798608168,69,0.612037511061697,0.8591805652808615,26
1104,0.9958333112264951,0.9279780207630987,12,0.11082702917759796,9,21,0.5141690074824716,0.46761952515215927,84,0.5755164610142888,0.6410709644265815,32
1105,0.9968333306712924,0.9319656057187864,13,0.1650694598153541,10,23,0.18909004323159762,0.43464268454685934,65,0.6312786296166378,0.6775358842612577,29
1106,0.9654993579640518,0.9293149999052567,15,0.06453606160555711,9,24,0.11789688965711134,0.39992785415521975,70,0.5844747600050917,0.5995301220841666,30
1107,0.9589993939694669,0.9273004378862046,7,0.09418625733147809,10,20,0.3826187705159828,0.2736855970671506,63,0.6538154199163883,0.7414804631650258,34
1108,0.9998333332175925,0.9259618747499065,11,0.19839464848764124,10,22,0.21285979988745926,0.42168109738004766,74,0.4932162513684002,0.5211867230487331,28
1109,0.9733331055509297,0.9272983640051675,16,0.0783102361607068,9,24,0.10015597816936099,0.3388783701321071,66,0.2847958654758962,0.7038832691916047,31
1110,1.0,0.9286428817569277,18,0.11487302213511645,9,22,0.1730341914742452,0.36616097310107804,98,0.4030881698861773,0.8236162311356845,35
1111,0.968998848326447,0.9333131929469897,9,0.09395918235630639,10,21,0.15783182247078853,0.44868902598689153,78,0.5526693643510086,0.4633144262769515,27
1112,1.0,0.925302617518277,15,0.15061804384263058,10,26,0.4583761005588838,0.39198685066253264,92,0.5276517222577102,0.4830061621515519,30
1113,0.9916666374998465,0.9299764089380748,14,0.12776576526496508,10,25,0.1277157057235933,0.1398806633542667,72,0.6052155724864117,0.9145155773113385,33
1114,1.0,0.9266326291469837,17,0.22786819688417403,9,23,0.11218937210524013,0.31621342828038534,67,0.4407706124839385,0.6296527660978254,31
1115,0.999666666435185,0.9313077580049421,16,0.1823542630375317,9,25,0.1379486434711577,0.4193752966096635,69,0.5593887987311513,0.5597361099734146,29
1116,0.9708330278872876,0.9279684526197908,13,0.08531727276186071,10,23,0.2009922989283926,0.4616210073960709,62,0.6645792749649272,0.3902857527855301,28
1117,0.9731657440563172,0.9326430192188365,12,0.10187508803639451,9,21,0.14818070686780485,0.3023060997079835,60,0.6376253259760698,0.4167974624025206,34
1118,0.9624994308854374,0.9272992914724654,10,0.06902542105241666,10,20,0.16245251607979685,0.37592071897932156,77,0.5856736150552847,0.6631761091520313,31
1119,0.9913332916661284,0.9266404447228378,18,0.1167337935697819,9,26,0.1251659886865561,0.4090350547784399,62,0.4774138895656694,0.5094070179341544,35
1120,0.9403311176597334,0.9152986094722907,5,0.060558080115936976,10,22,0.17994014594210667,0.2010078851694454,82,0.5208373173909248,0.5386085310354706,33
1121,0.999666666435185,0.9239516731613786,17,0.1486453477505715,10,24,0.4363571686776753,0.35285444716006753,64,0.36507808161990307,0.5903399258031268,23
1122,0.961999322656166,0.928640261733172,11,0.07433471960560276,9,23,0.1122520792815654,0.24385797684888955,70,0.2508772712487145,0.4443171631722545,32
1123,0.9951666533563526,0.9259701350529419,14,0.12788965661035945,10,22,0.36312751716270963,0.4340547976398882,73,0.6136830507625355,0.9545340517426959,20
1124,1.0,0.9219555926384795,16,0.1637661620303832,9,23,0.13395383961881266,0.3903279227119332,88,0.5422401027546975,0.5697990814270225,29
1125,0.9936666546296001,0.9346509877234169,15,0.1395063481906248,10,20,0.1004393202036854,0.36773330530800524,65,0.5005378793183708,0.7678557076106571,34
1126,0.9646663601812031,0.9266401292792498,9,0.10743666536307299,10,21,0.1714140162707909,0.33868564202979873,67,0.967601816792532,0.6569993951525013,25
1127,0.9658325243869866,0.9232995110613222,12,0.09050390803407175,9,24,0.14620977536174146,0.40592071881144853,59,0.6430031681776415,0.6302085043213477,36
1128,0.9998333332175925,0.9346236981367089,18,0.20493162416991326,10,26,0.1129481012780279,0.44211836838904117,60,0.5661529444542213,0.47248950377372567,28
1129,0.9849998814795299,0.923975440974408,13,0.09658295772812155,9,25,0.1953940899701083,0.2845777981578826,75,0.45405763725251147,0.6850562724448643,31
1130,0.9803329580864496,0.9266324796172103,15,0.0776471965202081,10,24,0.471384071629333,0.16540874255828222,63,0.6039481539351789,0.50092409268493,29
1131,0.993166595716519,0.9279746379338999,8,0.24701872410702702,9,22,0.15767698562991897,0.3262030445620043,68,0.6718408286053159,0.998886304798873,30
1132,0.9983333303240661,0.9279653536976461,19,0.13647584630200787,9,21,0.21130956030202025,0.45849638799832915,72,0.6564892096944759,0.8742630165379375,27
1133,0.9753330166609162,0.9306290259406262,11,0.1149955868447394,10,20,0.12909406142439145,0.42150931486204973,61,0.42384130062872605,0.5959509648521304,32
1134,1.0,0.931973091199129,17,0.1826575928691744,10,23,0.12250743913195203,0.3807653518655322,80,0.6321723529941218,0.40191082047021554,33
1135,0.978832931122718,0.9233022531133732,14,0.066261427265259,9,22,0.18880633258045737,0.3468499323273405,85,0.5818172508399226,0.525321808959774,35
1136,0.9681662920063177,0.9306230658244885,13,0.0845704539379656,9,27,0.1005760475158366,0.47363302951022346,66,0.21994709808955082,0.6114519778054303,25
1137,0.9896666071750918,0.9279704972012285,16,0.10048206696799211,10,25,0.14381844410007438,0.2308094388464209,70,0.3843631164458332,0.5392620529668818,32
1138,0.9991666663194442,0.9273090617754326,19,0.1579799096720733,10,21,0.40307025410339026,0.315743751800723,63,0.9991146946585441,0.4283428532587426,26
1139,0.9591660804204254,0.9273104694075244,7,0.12053178605190946,9,23,0.1669372831998592,0.39679374059485845,57,0.5194504640283271,0.7878555382386256,30
1140,0.9599999300922489,0.9293110972193208,42,0.0535026427229208,9,24,0.17837386986609752,0.36237903983259845,58,0.5541955642843439,0.7275654093842339,24
1141,0.9888333045137685,0.9266248412808702,12,0.13122662466888804,10,26,0.14843288566383445,0.4275219529197453,74,0.5990236293971656,0.5617882531746984,26
1142,0.9526663530063194,0.9226358347425567,10,0.061247964932811386,10,24,0.11067184529442232,0.3321517217007806,65,0.4674507190569044,0.48088818285799256,35
1143,0.9924999869212275,0.9339833340044024,17,0.11097337719477895,8,22,0.13437429270171247,0.4419376576105937,76,0.504104155734868,0.8443550741446567,28
1144,0.999666666435185,0.9233015689454055,15,0.21995318391710458,9,23,0.10072483207868982,0.2661200943609011,71,0.6206422094684694,0.573648359930222,33
1145,0.983166529510439,0.9306468211682786,18,0.08552938054090162,10,21,0.11700635142040258,0.3825027588853056,68,0.6817065867868322,0.4571335162104762,34
1146,0.9926666483793758,0.921959666236361,14,0.17240658450926322,9,25,0.10056519078543545,0.3062016664986544,61,0.5376728388685037,0.6418769863834056,22
1147,0.9534993896800363,0.9226500229024553,9,0.07233504168762445,10,22,0.21945423256132557,0.40468786643840776,59,0.4830720925556148,0.704768856934383,36
1148,0.9979999958333228,0.9226368571159208,13,0.14727352218601825,8,23,0.15955486450411185,0.4506755354252316,79,0.5704068401223423,0.8148145722034826,36
1149,0.9846665171273074,0.9326351345354997,16,0.10624523709117822,9,24,0.12437499576704861,0.35389722755053016,65,0.5905035767985705,0.6172723330542023,31
1150,0.9991666653935155,0.9299668817280228,11,0.19085702986420028,10,20,0.3495501312653796,0.48051859943063086,63,0.663449466214445,0.503856227699491,30
1151,0.9943333113424113,0.9273162547779661,18,0.09397560174683973,9,25,0.19915507488852593,0.410683800716513,83,0.635492705118898,0.5488678150340394,27
1152,0.9884999734952362,0.9266433219865379,15,0.07906361380979761,10,10,0.1440323506349803,0.3888740242554252,93,0.7015084443173023,0.37748119496628474,32
1153,0.9933333249999807,0.929315963185282,20,0.12465813722947845,10,21,0.1792246983636018,0.3652740641913351,58,0.6203341530707985,0.6620225648381446,30
1154,0.9866665083292245,0.9286119203477201,12,0.1401060554900367,9,22,0.16388792894413895,0.2954368117606714,66,0.9427597820604902,0.5836144773871433,28
1155,1.0,0.9266295876018837,16,0.16636757156812185,8,20,0.13470458152978668,0.464170155963871,96,0.5328081649384437,0.5127508455733012,29
1156,1.0,0.9272867435477081,17,0.2650724768179459,9,24,0.10029585603229152,0.42995851123527645,61,0.5546210479887828,0.4844206415569206,33
1157,0.9658329822850955,0.9232773993574581,19,0.06775252425245905,10,23,0.11267921353907431,0.21173403326484305,56,0.43872161127455944,0.606975784026289,34
1158,0.9881665732629271,0.929989501123082,14,0.11691891175739448,8,26,0.15311449589599194,0.3460495044548396,68,0.5861459888556281,0.4378113572247019,26
1159,0.9653329652682819,0.9319678534287718,10,0.08914205035897554,10,25,0.11956935973826796,0.37224428432327633,73,0.6507088314514562,0.6799901702166081,32
1160,0.9611661829746387,0.9246329694289026,11,0.05840279276211361,9,9,0.19289026485988708,0.25389897063740186,70,0.31141628584496683,0.7488345595935523,38
1161,0.9619991122271531,0.9239766852974516,6,0.10255497110369695,10,24,0.21049937569140464,0.3228819675648734,77,0.5011128033457453,0.41610878090265957,37
1162,0.9949999872684616,0.9253019029658814,13,0.15327319174562606,9,22,0.17259262920702312,0.42030930283766615,62,0.41244611782839014,0.5370741320542225,35
1163,0.9733330675859051,0.9279885013749682,15,0.07589631428589877,10,19,0.13945709140608803,0.39598475897020874,64,0.6865313783903534,0.6330347436243531,44
1164,1.0,0.9292942058267026,19,0.1988228902101121,9,23,0.10060655151872047,0.28286638451312796,81,0.5998541594562465,0.5247362364851881,40
1165,0.9641662538123231,0.923303875966905,8,0.13105800677928922,10,21,0.130515425419891,0.4154978207346858,60,0.6194036876728981,0.9040445888228175,31
1166,0.9774997857586533,0.9239735253690263,12,0.09621098397145138,9,27,0.15149103738639202,0.44861756723179824,67,0.5210865522899933,0.4634519843602138,42
1167,0.9894998934012241,0.9293113534732031,18,0.11210873718547122,8,23,0.113624032107384,0.3344640376283145,57,0.27100642269610525,0.5634582250990967,37
1168,0.999333332175923,0.933319254371893,14,0.17939302218454056,10,22,0.10048181867871839,0.3845203615391561,87,0.5732456676001242,0.7250774305415217,27
1169,1.0,0.9239004835145617,16,0.23804378734631754,10,21,0.10017287741447634,0.35847628743680204,71,0.4840307714022158,0.5870858037382817,21
1170,0.9638329385321253,0.9273117308841341,20,0.05113947965905673,8,25,0.2276992233620934,0.4873419498998307,64,0.6436004966447946,0.7738023036458058,39
1171,0.9914999806712231,0.9306372576505112,17,0.08908471006328349,9,20,0.18273705523790754,0.4367346478626568,75,0.5446149352066568,0.6486174281893565,36
1172,0.9944999741895906,0.9306170648782504,13,0.12412801402097531,10,26,0.1284446135839975,0.4038736150825322,73,0.4559214937687769,0.4911332333631134,43
1173,0.9864998376123293,0.9279808384992105,9,0.1562459149546134,9,24,0.6744528939716486,0.18264148141307848,60,0.6711690690292006,0.7040826386158736,29
